Epoch 1/1 | Batch 0/4000 | Avg Loss: 7.6875
Epoch 1/1 | Batch 40/4000 | Avg Loss: 1.623468017578125
Epoch 1/1 | Batch 80/4000 | Avg Loss: 0.72431640625
Epoch 1/1 | Batch 120/4000 | Avg Loss: 0.70009765625
Epoch 1/1 | Batch 160/4000 | Avg Loss: 0.66708984375
Epoch 1/1 | Batch 200/4000 | Avg Loss: 0.6650390625
Epoch 1/1 | Batch 240/4000 | Avg Loss: 0.72391357421875
Epoch 1/1 | Batch 280/4000 | Avg Loss: 0.71318359375
Epoch 1/1 | Batch 320/4000 | Avg Loss: 0.651318359375
Epoch 1/1 | Batch 360/4000 | Avg Loss: 0.540478515625
Epoch 1/1 | Batch 400/4000 | Avg Loss: 0.6925251007080078
Epoch 1/1 | Batch 440/4000 | Avg Loss: 0.635986328125
Epoch 1/1 | Batch 480/4000 | Avg Loss: 0.48502197265625
Epoch 1/1 | Batch 520/4000 | Avg Loss: 0.4508857727050781
Epoch 1/1 | Batch 560/4000 | Avg Loss: 0.52332763671875
Epoch 1/1 | Batch 600/4000 | Avg Loss: 0.466015625
Epoch 1/1 | Batch 640/4000 | Avg Loss: 0.574249267578125
Epoch 1/1 | Batch 680/4000 | Avg Loss: 0.3233001708984375
Epoch 1/1 | Batch 720/4000 | Avg Loss: 0.3657186508178711
Epoch 1/1 | Batch 760/4000 | Avg Loss: 0.208074951171875
Epoch 1/1 | Batch 800/4000 | Avg Loss: 0.6247217178344726
Epoch 1/1 | Batch 840/4000 | Avg Loss: 0.2405120849609375
Epoch 1/1 | Batch 880/4000 | Avg Loss: 0.17772598266601564
Epoch 1/1 | Batch 920/4000 | Avg Loss: 0.4960365295410156
Epoch 1/1 | Batch 960/4000 | Avg Loss: 0.2483306884765625
Epoch 1/1 | Batch 1000/4000 | Avg Loss: 0.2669567108154297
Epoch 1/1 | Batch 1040/4000 | Avg Loss: 0.23131561279296875
Epoch 1/1 | Batch 1080/4000 | Avg Loss: 0.7657958984375
Epoch 1/1 | Batch 1120/4000 | Avg Loss: 0.39627685546875
Epoch 1/1 | Batch 1160/4000 | Avg Loss: 0.47623138427734374
Epoch 1/1 | Batch 1200/4000 | Avg Loss: 0.368310546875
Epoch 1/1 | Batch 1240/4000 | Avg Loss: 0.1468475341796875
Epoch 1/1 | Batch 1280/4000 | Avg Loss: 0.20288486480712892
Epoch 1/1 | Batch 1320/4000 | Avg Loss: 0.03148727416992188
Epoch 1/1 | Batch 1360/4000 | Avg Loss: 0.21146039962768554
Epoch 1/1 | Batch 1400/4000 | Avg Loss: 0.17801856994628906
Epoch 1/1 | Batch 1440/4000 | Avg Loss: 0.40748023986816406
